gridkey_on,gridkey_off,count
112100330322,112100323123,1
112100332212,112100332322,1
112100323021,112100323013,152
112100323022,112100323021,4
112100323110,112100323033,15
112100323011,112100323231,1
112100323020,112100323020,403
112100313320,112100313302,2
112100323031,112102101121,1
112100321022,112100323012,1
112102120033,112102120033,1
112100323122,112102100033,1
112100320312,112100321230,1
112100332011,112100323313,1
112102221213,112102221320,1
112102131203,112102131202,1
112100323313,112100323012,1
112100330222,112100321233,1
112100321332,112100323021,1
112100332232,112102332032,1
112100321322,112100323121,39
112103200121,112103223300,1
112100323012,112100321333,18
112100321322,112100321212,3
112102101013,112102101120,1
112100323300,112100323112,4
112101032133,112101032133,1
112100321232,112100330231,1
112100333132,112101222022,2
112100322131,112100323013,1
112100323100,112100331200,1
112100322110,112100322113,4
112100322133,112100323011,1
112100321220,112100321333,2
112100323013,112100332032,1
112100331312,112100331330,4
112100323100,112100320210,2
112100323231,112100321332,2
112100330231,112100323031,1
112102101112,112100323331,1
112100323031,112100323131,77
112100322302,112100322311,3
112100323233,112102101011,1
112100321030,112100321030,4
112100322011,112100322011,3
112100330320,112100330323,25
112100323010,112100323110,23
112100323211,112100322133,2
112100323033,112100322312,1
112100323110,112100323030,35
112100321021,112100321013,1
112102112200,112102110203,1
112103001012,112103001003,2
112100332020,112100323012,1
112100323120,112100323322,1
112101232100,112101232101,1
112100330223,112100323121,1
112100321232,112100321200,1
112100323031,112100321333,18
112100321312,112100323013,14
112100323103,112100322312,5
112100321310,112100323013,1
112100331321,112100323102,1
112100322211,112100322213,1
112100323011,112100321232,653
112101220222,112100331321,1
112100323211,112100323112,2
112100332210,112100332031,1
112100323213,112100323300,15
112100321331,112100323012,6
112100321230,112100330221,2
112100323010,112100320311,1
112100323131,112100323130,460
112102110012,112102112022,1
112100323030,112100323002,127
112100212100,112100212011,1
112100012023,112100323010,1
112101222202,112100331321,5
112100321230,112100330203,1
112101222132,112101222102,1
112100323012,112100323131,18
112100333031,112100323030,1
112100321222,112100323102,1
112100323121,112103022210,1
112100323101,112100323113,34
112100321232,112100323022,3
112100323120,112100323201,17
112100323121,112100332000,16
112102100122,112100323103,1
112100323213,112100323211,44
112103020302,112103020303,1
112100320213,112100320213,1
112102013200,112102012321,1
112102102131,112102102130,1
112102131303,112102311033,1
112102100103,112102100211,1
112100323033,112100321230,7
112100320232,112100323013,1
112102110120,112100323103,2
112100332232,112100323110,1
112100331201,112100331200,1
112100321232,112100321332,6
112100323132,112100323112,12
112100323203,112100323120,2
112100332002,112100323031,11
112100323201,112100321220,1
112100320133,112100323012,2
112100323103,112100332030,1
112100332012,112100332012,178
112100323311,112100332022,19
112101201101,112101201112,2
112100321212,112102100011,1
112101212002,112101202200,1
112100323201,112100323031,16
112100322131,112100323121,1
112100323311,112102110103,1
112100323131,112100332201,26
112100323013,112100320131,3
112100321322,112100320300,1
112100321221,112100320231,1
112100321332,112100321322,51
112100330201,112100323110,1
112100323003,112100322030,1
112100332022,112100332202,1
112101212031,112101202200,1
112100321333,112100323130,1
112100323001,112100323101,9
112100330110,112100330323,1
112100320210,112100231133,3
112103032102,112103020321,1
112100332220,112102101101,1
112102231221,112102231221,15
112100332233,112100332011,1
112100323213,112100323010,1
112100321221,112100321233,93
112100322313,112100322330,2
112100323123,112100322131,1
112100323100,112100330322,18
112100323130,112100323122,58
112100321322,112100323013,126
112102100110,112102100203,1
112100202312,112100202313,3
112100033012,112100033002,2
112100322312,112100323210,2
112100132301,112100132013,2
112102111032,112102111033,5
112102013110,112102013110,2
112102012331,112102012333,6
112102100313,112102100312,1
112100323122,112100332003,7
112100323012,112102110012,1
112102100110,112100322332,1
112100323202,112100323023,37
112100321311,112100330230,1
112102222023,112102222021,1
112100323322,112100323031,1
112102210321,112100322311,1
112100323112,112100323011,45
112102101101,112100323111,3
112100323110,112100332220,2
112100323030,112102112130,1
112100321332,112100321312,8
112100321313,112100321132,1
112100300332,112100302101,1
112100323233,112102101013,3
112100332003,112100323103,106
112103000300,112100323103,2
112100332031,112100323130,1
112100323301,112100323113,1
112100321320,112100321221,62
112100320123,112100323003,1
112102100230,112102100230,6
112100323100,112100332021,2
112100213313,112100302203,4
112102221333,112102221333,1
112100321312,112100321212,9
112100323022,112100323031,23
112100332023,112100323023,1
112100330102,112100323011,1
112100323003,112100320231,1
112100321103,112100321211,1
112100332010,112100323113,2
112100323110,112102110102,1
112100332003,112100323033,3
112100332121,112100332003,1
112100323011,112101220000,1
112100323003,112100321233,9
112100323103,112100321230,59
112100321233,112100323101,39
112102222033,112102222021,3
112100330223,112100323013,2
112100332033,112100323112,6
112102100122,112102100110,1
112100320123,112100321221,1
112100321312,112100323121,3
112102011001,112100323013,1
112100323031,112100332010,1
112100323123,112100321231,1
112100330201,112100323123,3
112100322311,112100321233,1
112100322100,112100322100,2
112100332201,112100323103,7
112100323302,112100323031,14
112100321022,112100321230,2
112100323012,112100323101,34
112100231013,112100231013,23
112100321212,112100321321,4
112100323030,112100321222,4
112103201023,112103200101,1
112100322133,112100323032,2
112100323031,112100323301,5
112100323101,112100323021,1
112100323130,112100323030,14
112102112003,112102101332,1
112100323121,112100321321,1
112100302221,112100213313,20
112101222110,112101222110,119
112100321232,112100321212,29
112101032320,112101201321,1
112102110133,112102110121,1
112100332033,112100332132,2
112100321230,112100323100,139
112100323031,112100323310,2
112100323220,112102100212,1
112102101003,112102101020,1
112100323231,112100323013,5
112102112133,112102112133,1
112102100013,112102100013,6
112100323011,112100332100,1
112100323010,112100332020,1
112100332003,112101222031,1
112100330223,112100332002,1
112102112003,112102112003,1
112100303330,112100312222,1
112100321110,112100321112,2
112100213313,112100302221,23
112101231032,112101231033,4
112101222221,112100333331,1
112100321232,112100323121,21
112100323102,112100321233,149
112102231212,112102231210,2
112102101120,112100323031,3
112100321231,112100312313,1
112100321023,112100323013,1
112100323013,112100332201,3
112102110210,112102110212,3
112100322321,112100321230,2
112100323010,112102110121,1
112100323012,112100323301,1
112100323113,112100330321,1
112102101332,112102101332,4
112100323011,112100213233,2
112100321331,112100321230,6
112101232011,112100333122,1
112102212032,112102013203,1
112102213321,112102302033,1
112100321312,112100321332,9
112102101120,112102101122,2
112100323031,112100323101,129
112100332020,112100332030,1
112100331323,112100333110,1
112101222203,112101222202,2
112100332022,112100323100,1
112103220032,112103220202,1
112100332003,112100332012,65
112100313302,112100313320,4
112100323122,112100323313,1
112100330220,112100321323,2
112100321021,112100320302,1
112100322013,112100323121,1
112100321332,112100323113,37
112100321223,112100323100,8
112100320033,112100320101,1
112100311301,112100311012,1
112100320123,112100320210,1
112100323220,112100323203,1
112100303221,112100323031,1
112100323011,112100330323,1
112100330120,112100323030,1
112100322132,112100322132,11
112100332021,112100323112,3
112101223100,112101222121,1
112100323100,112100322322,1
112102223311,112102223310,1
112100323122,112100322321,3
112100323100,112100323133,11
112100323222,112100322333,1
112100321322,112100332002,3
112102121212,112102121212,7
112102111032,112100321230,1
112100332011,112100330233,44
112100320133,112100321230,19
112100323221,112100323010,1
112100321233,112100323131,3
112101231120,112101222031,1
112102100010,112100323013,1
112100321232,112100323013,252
112102112200,112102121322,1
112100321312,112100332002,1
112100323100,112100323003,88
112100321232,112100320300,1
112100323033,112100323012,144
112100323010,112100323123,6
112100332003,112100330120,2
112100323311,112100323031,1
112100323231,112100323121,1
112100323110,112100323122,13
112100322132,112100323032,1
112102120031,112102120122,1
112100332011,112100332003,7
112102033330,112102232133,1
112103120300,112103031203,1
112101232020,112101232020,3
112102121032,112100323013,1
112102223311,112102223311,2
112100323013,112100321113,2
112100231310,112100320300,1
112100330120,112100311030,1
112100332013,112100332002,13
112100321233,112100321210,1
112100323031,112100323331,5
112102100032,112102100010,1
112100332322,112100332213,1
112100321230,112100321021,6
112102102110,112102102110,2
112103030332,112103030330,2
112100323100,112100321221,33
112100231310,112100323013,1
112100323013,112100323130,92
112100323101,112100321322,59
112100321322,112100321332,37
112100330322,112100323112,2
112100332212,112102110131,1
112100323030,112100323001,5
112100323101,112100321312,4
112100323331,112100323031,3
112100323031,112100323302,9
112101222200,112100332033,1
112100330322,112100332103,1
112102012321,112102012321,14
112100323131,112100332032,1
112100323112,112100323032,5
112102110130,112100323102,1
112102313011,112102313103,1
112102013233,112102033020,1
112102131120,112102311033,1
112100321203,112100321233,1
112102231201,112102230300,1
112100302101,112100302303,1
112100321321,112100323011,11
112102101333,112102101332,1
112100322303,112100322311,3
112100323132,112100332200,3
112100213022,112100213201,1
112100323103,112100323012,147
112102322100,112102322011,1
112100322133,112100322132,10
112100322131,112100323022,2
112101232010,112101310313,1
112102111020,112102111021,1
112100330223,112100321332,16
112100321012,112100321013,2
112100321233,112100321333,12
112102100023,112100323011,1
112100323012,112100323331,2
112100323200,112100323201,124
112102100110,112102101000,2
112100331303,112100333101,1
112100331321,112100333100,1
112100323022,112100321223,1
112100322321,112100322312,1
112100323021,112100323022,5
112100323101,112100323031,137
112100323331,112100321312,1
112100332011,112100332011,473
112100323113,112100321320,1
112100323120,112100320210,1
112100321333,112100332000,44
112100323020,112100323000,8
112100323122,112100322313,1
112100323103,112100321310,3
112102101200,112102101020,1
112100323200,112100321221,1
112100330200,112100321232,2
112102110001,112100332220,1
112100323030,112100321232,14
112100320303,112100323033,1
112102110131,112100332033,1
112100323030,112100322330,1
112100323132,112102110121,1
112100320310,112100323010,1
112100323210,112100323200,1
112100323211,112100323123,38
112100323313,112100323312,3
112102100110,112102100131,1
112100332133,112100323002,1
112100321331,112100321231,4
112100323020,112100323200,1
112100323011,112100323002,38
112100323120,112100333132,1
112100332032,112100323012,2
112100322011,112100323030,1
112100323121,112100332201,3
112100320303,112100323103,1
112102303111,112102303112,1
112100323023,112100323132,31
112100332111,112100333000,2
112100321310,112100330222,1
112100323200,112100323003,9
112100323102,112100313222,1
112100321233,112100330201,1
112101023223,112101021232,1
112100322111,112100323003,28
112100323312,112100323120,1
112100323031,112100323102,1330
112100332212,112100323111,1
112102330132,112102123133,1
112100322012,112100323000,1
112102121201,112102121201,2
112100323023,112100323211,58
112100323030,112100323231,1
112100323003,112100323203,1
112100321323,112100321221,5
112100323013,112100321321,5
112100311301,112100132301,2
112100302020,112100302020,2
112100323111,112100330322,1
112100321231,112100321320,381
112100322312,112100323100,1
112100323103,112100330223,3
